,X,Y,Z,BGR,material,matNum,wsX,wsY,wsZ
1486,14,9,4,0 255 0,mod,1,42.63157894736842,-4.7368421052631575,-52.10526315789473
1487,14,10,4,0 255 0,mod,1,42.63157894736842,4.7368421052631575,-52.10526315789473
1488,14,11,4,0 255 0,mod,1,42.63157894736842,14.210526315789473,-52.10526315789473
1489,14,12,4,0 255 0,mod,1,42.63157894736842,23.684210526315788,-52.10526315789473
1490,14,13,4,0 255 0,mod,1,42.63157894736842,33.1578947368421,-52.10526315789473
1491,14,14,4,0 255 0,mod,1,42.63157894736842,42.63157894736842,-52.10526315789473
1492,14,15,4,0 255 0,mod,1,42.63157894736842,52.10526315789473,-52.10526315789473
1493,14,16,4,0 255 0,mod,1,42.63157894736842,61.57894736842105,-52.10526315789473
1494,14,17,4,0 255 0,mod,1,42.63157894736842,71.05263157894737,-52.10526315789473
1495,14,18,4,0 255 0,mod,1,42.63157894736842,80.52631578947367,-52.10526315789473
1496,14,19,4,0 255 0,mod,1,42.63157894736842,90.0,-52.10526315789473
1497,15,0,4,0 255 0,mod,1,52.10526315789473,-90.0,-52.10526315789473
1498,15,1,4,0 255 0,mod,1,52.10526315789473,-80.52631578947367,-52.10526315789473
1499,15,2,4,0 255 0,mod,1,52.10526315789473,-71.05263157894737,-52.10526315789473
1500,15,3,4,0 255 0,mod,1,52.10526315789473,-61.57894736842105,-52.10526315789473
1501,15,4,4,0 255 0,mod,1,52.10526315789473,-52.10526315789473,-52.10526315789473
1502,15,5,4,0 255 0,mod,1,52.10526315789473,-42.63157894736842,-52.10526315789473
1503,15,6,4,0 255 0,mod,1,52.10526315789473,-33.1578947368421,-52.10526315789473
1504,15,7,4,0 255 0,mod,1,52.10526315789473,-23.684210526315788,-52.10526315789473
1505,15,8,4,0 255 0,mod,1,52.10526315789473,-14.210526315789473,-52.10526315789473
1506,15,9,4,0 255 0,mod,1,52.10526315789473,-4.7368421052631575,-52.10526315789473
1507,15,10,4,0 255 0,mod,1,52.10526315789473,4.7368421052631575,-52.10526315789473
1508,15,11,4,0 255 0,mod,1,52.10526315789473,14.210526315789473,-52.10526315789473
1509,15,12,4,0 255 0,mod,1,52.10526315789473,23.684210526315788,-52.10526315789473
1510,15,13,4,0 255 0,mod,1,52.10526315789473,33.1578947368421,-52.10526315789473
1511,15,14,4,0 255 0,mod,1,52.10526315789473,42.63157894736842,-52.10526315789473
1512,15,15,4,0 255 0,mod,1,52.10526315789473,52.10526315789473,-52.10526315789473
1513,15,16,4,0 255 0,mod,1,52.10526315789473,61.57894736842105,-52.10526315789473
1514,15,17,4,0 255 0,mod,1,52.10526315789473,71.05263157894737,-52.10526315789473
1515,15,18,4,0 255 0,mod,1,52.10526315789473,80.52631578947367,-52.10526315789473
1516,15,19,4,0 255 0,mod,1,52.10526315789473,90.0,-52.10526315789473
1517,16,0,4,0 255 0,mod,1,61.57894736842105,-90.0,-52.10526315789473
1518,16,1,4,0 255 0,mod,1,61.57894736842105,-80.52631578947367,-52.10526315789473
1519,16,2,4,0 255 0,mod,1,61.57894736842105,-71.05263157894737,-52.10526315789473
1520,16,3,4,0 255 0,mod,1,61.57894736842105,-61.57894736842105,-52.10526315789473
1521,16,4,4,0 255 0,mod,1,61.57894736842105,-52.10526315789473,-52.10526315789473
1522,16,5,4,0 255 0,mod,1,61.57894736842105,-42.63157894736842,-52.10526315789473
1523,16,6,4,0 255 0,mod,1,61.57894736842105,-33.1578947368421,-52.10526315789473
1524,16,7,4,0 255 0,mod,1,61.57894736842105,-23.684210526315788,-52.10526315789473
1525,16,8,4,0 255 0,mod,1,61.57894736842105,-14.210526315789473,-52.10526315789473
1526,16,9,4,0 255 0,mod,1,61.57894736842105,-4.7368421052631575,-52.10526315789473
1527,16,10,4,0 255 0,mod,1,61.57894736842105,4.7368421052631575,-52.10526315789473
1528,16,11,4,0 255 0,mod,1,61.57894736842105,14.210526315789473,-52.10526315789473
1529,16,12,4,0 255 0,mod,1,61.57894736842105,23.684210526315788,-52.10526315789473
1530,16,13,4,0 255 0,mod,1,61.57894736842105,33.1578947368421,-52.10526315789473
1531,16,14,4,0 255 0,mod,1,61.57894736842105,42.63157894736842,-52.10526315789473
1532,16,15,4,0 255 0,mod,1,61.57894736842105,52.10526315789473,-52.10526315789473
1533,16,16,4,0 255 0,mod,1,61.57894736842105,61.57894736842105,-52.10526315789473
1534,16,17,4,0 255 0,mod,1,61.57894736842105,71.05263157894737,-52.10526315789473
1535,16,18,4,0 255 0,mod,1,61.57894736842105,80.52631578947367,-52.10526315789473
1536,16,19,4,0 255 0,mod,1,61.57894736842105,90.0,-52.10526315789473
1537,17,0,4,0 255 0,mod,1,71.05263157894737,-90.0,-52.10526315789473
1538,17,1,4,0 255 0,mod,1,71.05263157894737,-80.52631578947367,-52.10526315789473
1539,17,2,4,0 255 0,mod,1,71.05263157894737,-71.05263157894737,-52.10526315789473
1540,17,3,4,0 255 0,mod,1,71.05263157894737,-61.57894736842105,-52.10526315789473
1541,17,4,4,0 255 0,mod,1,71.05263157894737,-52.10526315789473,-52.10526315789473
1542,17,5,4,0 255 0,mod,1,71.05263157894737,-42.63157894736842,-52.10526315789473
1543,17,6,4,0 255 0,mod,1,71.05263157894737,-33.1578947368421,-52.10526315789473
1544,17,7,4,0 255 0,mod,1,71.05263157894737,-23.684210526315788,-52.10526315789473
1545,17,8,4,0 255 0,mod,1,71.05263157894737,-14.210526315789473,-52.10526315789473
1546,17,9,4,0 255 0,mod,1,71.05263157894737,-4.7368421052631575,-52.10526315789473
1547,17,10,4,0 255 0,mod,1,71.05263157894737,4.7368421052631575,-52.10526315789473
1548,17,11,4,0 255 0,mod,1,71.05263157894737,14.210526315789473,-52.10526315789473
1549,17,12,4,0 255 0,mod,1,71.05263157894737,23.684210526315788,-52.10526315789473
1550,17,13,4,0 255 0,mod,1,71.05263157894737,33.1578947368421,-52.10526315789473
1551,17,14,4,0 255 0,mod,1,71.05263157894737,42.63157894736842,-52.10526315789473
1552,17,15,4,0 255 0,mod,1,71.05263157894737,52.10526315789473,-52.10526315789473
1553,17,16,4,0 255 0,mod,1,71.05263157894737,61.57894736842105,-52.10526315789473
1554,17,17,4,0 255 0,mod,1,71.05263157894737,71.05263157894737,-52.10526315789473
1555,17,18,4,0 255 0,mod,1,71.05263157894737,80.52631578947367,-52.10526315789473
1556,17,19,4,0 255 0,mod,1,71.05263157894737,90.0,-52.10526315789473
1557,18,0,4,0 255 0,mod,1,80.52631578947367,-90.0,-52.10526315789473
1558,18,1,4,0 255 0,mod,1,80.52631578947367,-80.52631578947367,-52.10526315789473
1559,18,2,4,0 255 0,mod,1,80.52631578947367,-71.05263157894737,-52.10526315789473
1560,18,3,4,0 255 0,mod,1,80.52631578947367,-61.57894736842105,-52.10526315789473
1561,18,4,4,0 255 0,mod,1,80.52631578947367,-52.10526315789473,-52.10526315789473
1562,18,5,4,0 255 0,mod,1,80.52631578947367,-42.63157894736842,-52.10526315789473
1563,18,6,4,0 255 0,mod,1,80.52631578947367,-33.1578947368421,-52.10526315789473
1564,18,7,4,0 255 0,mod,1,80.52631578947367,-23.684210526315788,-52.10526315789473
1565,18,8,4,0 255 0,mod,1,80.52631578947367,-14.210526315789473,-52.10526315789473
1566,18,9,4,0 255 0,mod,1,80.52631578947367,-4.7368421052631575,-52.10526315789473
1567,18,10,4,0 255 0,mod,1,80.52631578947367,4.7368421052631575,-52.10526315789473
1568,18,11,4,0 255 0,mod,1,80.52631578947367,14.210526315789473,-52.10526315789473
1569,18,12,4,0 255 0,mod,1,80.52631578947367,23.684210526315788,-52.10526315789473
1570,18,13,4,0 255 0,mod,1,80.52631578947367,33.1578947368421,-52.10526315789473
1571,18,14,4,0 255 0,mod,1,80.52631578947367,42.63157894736842,-52.10526315789473
1572,18,15,4,0 255 0,mod,1,80.52631578947367,52.10526315789473,-52.10526315789473
1573,18,16,4,0 255 0,mod,1,80.52631578947367,61.57894736842105,-52.10526315789473
1574,18,17,4,0 255 0,mod,1,80.52631578947367,71.05263157894737,-52.10526315789473
1575,18,18,4,0 255 0,mod,1,80.52631578947367,80.52631578947367,-52.10526315789473
1576,18,19,4,0 255 0,mod,1,80.52631578947367,90.0,-52.10526315789473
1577,19,0,4,0 255 0,mod,1,90.0,-90.0,-52.10526315789473
1578,19,1,4,0 255 0,mod,1,90.0,-80.52631578947367,-52.10526315789473
1579,19,2,4,0 255 0,mod,1,90.0,-71.05263157894737,-52.10526315789473
1580,19,3,4,0 255 0,mod,1,90.0,-61.57894736842105,-52.10526315789473
1581,19,4,4,0 255 0,mod,1,90.0,-52.10526315789473,-52.10526315789473
1582,19,5,4,0 255 0,mod,1,90.0,-42.63157894736842,-52.10526315789473
1583,19,6,4,0 255 0,mod,1,90.0,-33.1578947368421,-52.10526315789473
1584,19,7,4,0 255 0,mod,1,90.0,-23.684210526315788,-52.10526315789473
1585,19,8,4,0 255 0,mod,1,90.0,-14.210526315789473,-52.10526315789473
1586,19,9,4,0 255 0,mod,1,90.0,-4.7368421052631575,-52.10526315789473
1587,19,10,4,0 255 0,mod,1,90.0,4.7368421052631575,-52.10526315789473
1588,19,11,4,0 255 0,mod,1,90.0,14.210526315789473,-52.10526315789473
1589,19,12,4,0 255 0,mod,1,90.0,23.684210526315788,-52.10526315789473
1590,19,13,4,0 255 0,mod,1,90.0,33.1578947368421,-52.10526315789473
1591,19,14,4,0 255 0,mod,1,90.0,42.63157894736842,-52.10526315789473
1592,19,15,4,0 255 0,mod,1,90.0,52.10526315789473,-52.10526315789473
1593,19,16,4,0 255 0,mod,1,90.0,61.57894736842105,-52.10526315789473
1594,19,17,4,0 255 0,mod,1,90.0,71.05263157894737,-52.10526315789473
1595,19,18,4,0 255 0,mod,1,90.0,80.52631578947367,-52.10526315789473
1596,19,19,4,0 255 0,mod,1,90.0,90.0,-52.10526315789473
1596,0,0,5,0 255 0,mod,1,-90.0,-90.0,-42.63157894736842
1597,0,1,5,0 255 0,mod,1,-90.0,-80.52631578947367,-42.63157894736842
1598,0,2,5,0 255 0,mod,1,-90.0,-71.05263157894737,-42.63157894736842
1599,0,3,5,0 255 0,mod,1,-90.0,-61.57894736842105,-42.63157894736842
1600,0,4,5,0 255 0,mod,1,-90.0,-52.10526315789473,-42.63157894736842
1601,0,5,5,0 255 0,mod,1,-90.0,-42.63157894736842,-42.63157894736842
1602,0,6,5,0 255 0,mod,1,-90.0,-33.1578947368421,-42.63157894736842
1603,0,7,5,0 255 0,mod,1,-90.0,-23.684210526315788,-42.63157894736842
1604,0,8,5,0 255 0,mod,1,-90.0,-14.210526315789473,-42.63157894736842
1605,0,9,5,0 255 0,mod,1,-90.0,-4.7368421052631575,-42.63157894736842
1606,0,10,5,0 255 0,mod,1,-90.0,4.7368421052631575,-42.63157894736842
1607,0,11,5,0 255 0,mod,1,-90.0,14.210526315789473,-42.63157894736842
1608,0,12,5,0 255 0,mod,1,-90.0,23.684210526315788,-42.63157894736842
1609,0,13,5,0 255 0,mod,1,-90.0,33.1578947368421,-42.63157894736842
1610,0,14,5,0 255 0,mod,1,-90.0,42.63157894736842,-42.63157894736842
1611,0,15,5,0 255 0,mod,1,-90.0,52.10526315789473,-42.63157894736842
1612,0,16,5,0 255 0,mod,1,-90.0,61.57894736842105,-42.63157894736842
1613,0,17,5,0 255 0,mod,1,-90.0,71.05263157894737,-42.63157894736842
1614,0,18,5,0 255 0,mod,1,-90.0,80.52631578947367,-42.63157894736842
1615,0,19,5,0 255 0,mod,1,-90.0,90.0,-42.63157894736842
1616,1,0,5,0 255 0,mod,1,-80.52631578947367,-90.0,-42.63157894736842
1617,1,1,5,0 255 0,mod,1,-80.52631578947367,-80.52631578947367,-42.63157894736842
1618,1,2,5,0 255 0,mod,1,-80.52631578947367,-71.05263157894737,-42.63157894736842
1619,1,3,5,0 255 0,mod,1,-80.52631578947367,-61.57894736842105,-42.63157894736842
1620,1,4,5,0 255 0,mod,1,-80.52631578947367,-52.10526315789473,-42.63157894736842
1621,1,5,5,0 255 0,mod,1,-80.52631578947367,-42.63157894736842,-42.63157894736842
1622,1,6,5,0 255 0,mod,1,-80.52631578947367,-33.1578947368421,-42.63157894736842
1623,1,7,5,0 255 0,mod,1,-80.52631578947367,-23.684210526315788,-42.63157894736842
1624,1,8,5,0 255 0,mod,1,-80.52631578947367,-14.210526315789473,-42.63157894736842
1625,1,9,5,0 255 0,mod,1,-80.52631578947367,-4.7368421052631575,-42.63157894736842
1626,1,10,5,0 255 0,mod,1,-80.52631578947367,4.7368421052631575,-42.63157894736842
1627,1,11,5,0 255 0,mod,1,-80.52631578947367,14.210526315789473,-42.63157894736842
1628,1,12,5,0 255 0,mod,1,-80.52631578947367,23.684210526315788,-42.63157894736842
1629,1,13,5,0 255 0,mod,1,-80.52631578947367,33.1578947368421,-42.63157894736842
1630,1,14,5,0 255 0,mod,1,-80.52631578947367,42.63157894736842,-42.63157894736842
1631,1,15,5,0 255 0,mod,1,-80.52631578947367,52.10526315789473,-42.63157894736842
1632,1,16,5,0 255 0,mod,1,-80.52631578947367,61.57894736842105,-42.63157894736842
1633,1,17,5,0 255 0,mod,1,-80.52631578947367,71.05263157894737,-42.63157894736842
1634,1,18,5,0 255 0,mod,1,-80.52631578947367,80.52631578947367,-42.63157894736842
1635,1,19,5,0 255 0,mod,1,-80.52631578947367,90.0,-42.63157894736842
1636,2,0,5,0 255 0,mod,1,-71.05263157894737,-90.0,-42.63157894736842
1637,2,1,5,0 255 0,mod,1,-71.05263157894737,-80.52631578947367,-42.63157894736842
1638,2,2,5,0 255 0,mod,1,-71.05263157894737,-71.05263157894737,-42.63157894736842
1639,2,3,5,0 255 0,mod,1,-71.05263157894737,-61.57894736842105,-42.63157894736842
1640,2,4,5,0 255 0,mod,1,-71.05263157894737,-52.10526315789473,-42.63157894736842
1641,2,5,5,0 255 0,mod,1,-71.05263157894737,-42.63157894736842,-42.63157894736842
1642,2,6,5,0 255 0,mod,1,-71.05263157894737,-33.1578947368421,-42.63157894736842
1643,2,7,5,0 255 0,mod,1,-71.05263157894737,-23.684210526315788,-42.63157894736842
1644,2,8,5,0 255 0,mod,1,-71.05263157894737,-14.210526315789473,-42.63157894736842
1645,2,9,5,0 255 0,mod,1,-71.05263157894737,-4.7368421052631575,-42.63157894736842
1646,2,10,5,0 255 0,mod,1,-71.05263157894737,4.7368421052631575,-42.63157894736842
1647,2,11,5,0 255 0,mod,1,-71.05263157894737,14.210526315789473,-42.63157894736842
1648,2,12,5,0 255 0,mod,1,-71.05263157894737,23.684210526315788,-42.63157894736842
1649,2,13,5,0 255 0,mod,1,-71.05263157894737,33.1578947368421,-42.63157894736842
1650,2,14,5,0 255 0,mod,1,-71.05263157894737,42.63157894736842,-42.63157894736842
1651,2,15,5,0 255 0,mod,1,-71.05263157894737,52.10526315789473,-42.63157894736842
1652,2,16,5,0 255 0,mod,1,-71.05263157894737,61.57894736842105,-42.63157894736842
1653,2,17,5,0 255 0,mod,1,-71.05263157894737,71.05263157894737,-42.63157894736842
1654,2,18,5,0 255 0,mod,1,-71.05263157894737,80.52631578947367,-42.63157894736842
1655,2,19,5,0 255 0,mod,1,-71.05263157894737,90.0,-42.63157894736842
1656,3,0,5,0 255 0,mod,1,-61.57894736842105,-90.0,-42.63157894736842
1657,3,1,5,0 255 0,mod,1,-61.57894736842105,-80.52631578947367,-42.63157894736842
1658,3,2,5,0 255 0,mod,1,-61.57894736842105,-71.05263157894737,-42.63157894736842
1659,3,3,5,0 255 0,mod,1,-61.57894736842105,-61.57894736842105,-42.63157894736842
1660,3,4,5,0 255 0,mod,1,-61.57894736842105,-52.10526315789473,-42.63157894736842
1661,3,5,5,0 255 0,mod,1,-61.57894736842105,-42.63157894736842,-42.63157894736842
1662,3,6,5,0 255 0,mod,1,-61.57894736842105,-33.1578947368421,-42.63157894736842
1663,3,7,5,0 255 0,mod,1,-61.57894736842105,-23.684210526315788,-42.63157894736842
1664,3,8,5,0 255 0,mod,1,-61.57894736842105,-14.210526315789473,-42.63157894736842
1665,3,9,5,0 255 0,mod,1,-61.57894736842105,-4.7368421052631575,-42.63157894736842
1666,3,10,5,0 255 0,mod,1,-61.57894736842105,4.7368421052631575,-42.63157894736842
1667,3,11,5,0 255 0,mod,1,-61.57894736842105,14.210526315789473,-42.63157894736842
1668,3,12,5,0 255 0,mod,1,-61.57894736842105,23.684210526315788,-42.63157894736842
1669,3,13,5,0 255 0,mod,1,-61.57894736842105,33.1578947368421,-42.63157894736842
1670,3,14,5,0 255 0,mod,1,-61.57894736842105,42.63157894736842,-42.63157894736842
1671,3,15,5,0 255 0,mod,1,-61.57894736842105,52.10526315789473,-42.63157894736842
1672,3,16,5,0 255 0,mod,1,-61.57894736842105,61.57894736842105,-42.63157894736842
1673,3,17,5,0 255 0,mod,1,-61.57894736842105,71.05263157894737,-42.63157894736842
1674,3,18,5,0 255 0,mod,1,-61.57894736842105,80.52631578947367,-42.63157894736842
1675,3,19,5,0 255 0,mod,1,-61.57894736842105,90.0,-42.63157894736842
1676,4,0,5,0 255 0,mod,1,-52.10526315789473,-90.0,-42.63157894736842
1677,4,1,5,0 255 0,mod,1,-52.10526315789473,-80.52631578947367,-42.63157894736842
1678,4,2,5,0 255 0,mod,1,-52.10526315789473,-71.05263157894737,-42.63157894736842
1679,4,3,5,0 255 0,mod,1,-52.10526315789473,-61.57894736842105,-42.63157894736842
1680,4,4,5,0 255 0,mod,1,-52.10526315789473,-52.10526315789473,-42.63157894736842
1681,4,5,5,0 255 0,mod,1,-52.10526315789473,-42.63157894736842,-42.63157894736842
1682,4,6,5,0 255 0,mod,1,-52.10526315789473,-33.1578947368421,-42.63157894736842
1683,4,7,5,0 255 0,mod,1,-52.10526315789473,-23.684210526315788,-42.63157894736842
1684,4,8,5,0 255 0,mod,1,-52.10526315789473,-14.210526315789473,-42.63157894736842
1685,4,9,5,0 255 0,mod,1,-52.10526315789473,-4.7368421052631575,-42.63157894736842
1686,4,10,5,0 255 0,mod,1,-52.10526315789473,4.7368421052631575,-42.63157894736842
1687,4,11,5,0 255 0,mod,1,-52.10526315789473,14.210526315789473,-42.63157894736842
1688,4,12,5,0 255 0,mod,1,-52.10526315789473,23.684210526315788,-42.63157894736842
1689,4,13,5,0 255 0,mod,1,-52.10526315789473,33.1578947368421,-42.63157894736842
1690,4,14,5,0 255 0,mod,1,-52.10526315789473,42.63157894736842,-42.63157894736842
1691,4,15,5,0 255 0,mod,1,-52.10526315789473,52.10526315789473,-42.63157894736842
1692,4,16,5,0 255 0,mod,1,-52.10526315789473,61.57894736842105,-42.63157894736842
1693,4,17,5,0 255 0,mod,1,-52.10526315789473,71.05263157894737,-42.63157894736842
1694,4,18,5,0 255 0,mod,1,-52.10526315789473,80.52631578947367,-42.63157894736842
1695,4,19,5,0 255 0,mod,1,-52.10526315789473,90.0,-42.63157894736842
1696,5,0,5,0 255 0,mod,1,-42.63157894736842,-90.0,-42.63157894736842
1697,5,1,5,0 255 0,mod,1,-42.63157894736842,-80.52631578947367,-42.63157894736842
1698,5,2,5,0 255 0,mod,1,-42.63157894736842,-71.05263157894737,-42.63157894736842
1699,5,3,5,0 255 0,mod,1,-42.63157894736842,-61.57894736842105,-42.63157894736842
1700,5,4,5,0 255 0,mod,1,-42.63157894736842,-52.10526315789473,-42.63157894736842
1701,5,5,5,0 255 0,mod,1,-42.63157894736842,-42.63157894736842,-42.63157894736842
1702,5,6,5,0 255 0,mod,1,-42.63157894736842,-33.1578947368421,-42.63157894736842
1703,5,7,5,0 255 0,mod,1,-42.63157894736842,-23.684210526315788,-42.63157894736842
1704,5,8,5,0 255 0,mod,1,-42.63157894736842,-14.210526315789473,-42.63157894736842
1705,5,9,5,0 255 0,mod,1,-42.63157894736842,-4.7368421052631575,-42.63157894736842
1706,5,10,5,0 255 0,mod,1,-42.63157894736842,4.7368421052631575,-42.63157894736842
1707,5,11,5,0 255 0,mod,1,-42.63157894736842,14.210526315789473,-42.63157894736842
1708,5,12,5,0 255 0,mod,1,-42.63157894736842,23.684210526315788,-42.63157894736842
1709,5,13,5,0 255 0,mod,1,-42.63157894736842,33.1578947368421,-42.63157894736842
1710,5,14,5,0 255 0,mod,1,-42.63157894736842,42.63157894736842,-42.63157894736842
1711,5,15,5,0 255 0,mod,1,-42.63157894736842,52.10526315789473,-42.63157894736842
1712,5,16,5,0 255 0,mod,1,-42.63157894736842,61.57894736842105,-42.63157894736842
1713,5,17,5,0 255 0,mod,1,-42.63157894736842,71.05263157894737,-42.63157894736842
1714,5,18,5,0 255 0,mod,1,-42.63157894736842,80.52631578947367,-42.63157894736842
1715,5,19,5,0 255 0,mod,1,-42.63157894736842,90.0,-42.63157894736842
1716,6,0,5,0 255 0,mod,1,-33.1578947368421,-90.0,-42.63157894736842
1717,6,1,5,0 255 0,mod,1,-33.1578947368421,-80.52631578947367,-42.63157894736842
1718,6,2,5,0 255 0,mod,1,-33.1578947368421,-71.05263157894737,-42.63157894736842
1719,6,3,5,0 255 0,mod,1,-33.1578947368421,-61.57894736842105,-42.63157894736842
1720,6,4,5,0 255 0,mod,1,-33.1578947368421,-52.10526315789473,-42.63157894736842
1721,6,5,5,0 255 0,mod,1,-33.1578947368421,-42.63157894736842,-42.63157894736842
1722,6,6,5,0 255 0,mod,1,-33.1578947368421,-33.1578947368421,-42.63157894736842
1723,6,7,5,0 255 0,mod,1,-33.1578947368421,-23.684210526315788,-42.63157894736842
1724,6,8,5,0 255 0,mod,1,-33.1578947368421,-14.210526315789473,-42.63157894736842
1725,6,9,5,0 255 0,mod,1,-33.1578947368421,-4.7368421052631575,-42.63157894736842
1726,6,10,5,0 255 0,mod,1,-33.1578947368421,4.7368421052631575,-42.63157894736842
1727,6,11,5,0 255 0,mod,1,-33.1578947368421,14.210526315789473,-42.63157894736842
1728,6,12,5,0 255 0,mod,1,-33.1578947368421,23.684210526315788,-42.63157894736842
1729,6,13,5,0 255 0,mod,1,-33.1578947368421,33.1578947368421,-42.63157894736842
1730,6,14,5,0 255 0,mod,1,-33.1578947368421,42.63157894736842,-42.63157894736842
1731,6,15,5,0 255 0,mod,1,-33.1578947368421,52.10526315789473,-42.63157894736842
1732,6,16,5,0 255 0,mod,1,-33.1578947368421,61.57894736842105,-42.63157894736842
1733,6,17,5,0 255 0,mod,1,-33.1578947368421,71.05263157894737,-42.63157894736842
1734,6,18,5,0 255 0,mod,1,-33.1578947368421,80.52631578947367,-42.63157894736842
1735,6,19,5,0 255 0,mod,1,-33.1578947368421,90.0,-42.63157894736842
1736,7,0,5,0 255 0,mod,1,-23.684210526315788,-90.0,-42.63157894736842
1737,7,1,5,0 255 0,mod,1,-23.684210526315788,-80.52631578947367,-42.63157894736842
1738,7,2,5,0 255 0,mod,1,-23.684210526315788,-71.05263157894737,-42.63157894736842
1739,7,3,5,0 255 0,mod,1,-23.684210526315788,-61.57894736842105,-42.63157894736842
1740,7,4,5,0 255 0,mod,1,-23.684210526315788,-52.10526315789473,-42.63157894736842
1741,7,5,5,0 255 0,mod,1,-23.684210526315788,-42.63157894736842,-42.63157894736842
1742,7,6,5,0 255 0,mod,1,-23.684210526315788,-33.1578947368421,-42.63157894736842
1743,7,7,5,0 255 0,mod,1,-23.684210526315788,-23.684210526315788,-42.63157894736842
1744,7,8,5,0 255 0,mod,1,-23.684210526315788,-14.210526315789473,-42.63157894736842
1745,7,9,5,0 255 0,mod,1,-23.684210526315788,-4.7368421052631575,-42.63157894736842
1746,7,10,5,0 255 0,mod,1,-23.684210526315788,4.7368421052631575,-42.63157894736842
1747,7,11,5,0 255 0,mod,1,-23.684210526315788,14.210526315789473,-42.63157894736842
1748,7,12,5,0 255 0,mod,1,-23.684210526315788,23.684210526315788,-42.63157894736842
1749,7,13,5,0 255 0,mod,1,-23.684210526315788,33.1578947368421,-42.63157894736842
1750,7,14,5,0 255 0,mod,1,-23.684210526315788,42.63157894736842,-42.63157894736842
1751,7,15,5,0 255 0,mod,1,-23.684210526315788,52.10526315789473,-42.63157894736842
1752,7,16,5,0 255 0,mod,1,-23.684210526315788,61.57894736842105,-42.63157894736842
1753,7,17,5,0 255 0,mod,1,-23.684210526315788,71.05263157894737,-42.63157894736842
1754,7,18,5,0 255 0,mod,1,-23.684210526315788,80.52631578947367,-42.63157894736842
1755,7,19,5,0 255 0,mod,1,-23.684210526315788,90.0,-42.63157894736842
1756,8,0,5,0 255 0,mod,1,-14.210526315789473,-90.0,-42.63157894736842
1757,8,1,5,0 255 0,mod,1,-14.210526315789473,-80.52631578947367,-42.63157894736842
1758,8,2,5,0 255 0,mod,1,-14.210526315789473,-71.05263157894737,-42.63157894736842
1759,8,3,5,0 255 0,mod,1,-14.210526315789473,-61.57894736842105,-42.63157894736842
1760,8,4,5,0 255 0,mod,1,-14.210526315789473,-52.10526315789473,-42.63157894736842
1761,8,5,5,0 255 0,mod,1,-14.210526315789473,-42.63157894736842,-42.63157894736842
1762,8,6,5,0 255 0,mod,1,-14.210526315789473,-33.1578947368421,-42.63157894736842
1763,8,7,5,0 255 0,mod,1,-14.210526315789473,-23.684210526315788,-42.63157894736842
1764,8,8,5,0 255 0,mod,1,-14.210526315789473,-14.210526315789473,-42.63157894736842
1765,8,9,5,0 255 0,mod,1,-14.210526315789473,-4.7368421052631575,-42.63157894736842
1766,8,10,5,0 255 0,mod,1,-14.210526315789473,4.7368421052631575,-42.63157894736842
1767,8,11,5,0 255 0,mod,1,-14.210526315789473,14.210526315789473,-42.63157894736842
1768,8,12,5,0 255 0,mod,1,-14.210526315789473,23.684210526315788,-42.63157894736842
1769,8,13,5,0 255 0,mod,1,-14.210526315789473,33.1578947368421,-42.63157894736842
1770,8,14,5,0 255 0,mod,1,-14.210526315789473,42.63157894736842,-42.63157894736842
1771,8,15,5,0 255 0,mod,1,-14.210526315789473,52.10526315789473,-42.63157894736842
1772,8,16,5,0 255 0,mod,1,-14.210526315789473,61.57894736842105,-42.63157894736842
1773,8,17,5,0 255 0,mod,1,-14.210526315789473,71.05263157894737,-42.63157894736842
1774,8,18,5,0 255 0,mod,1,-14.210526315789473,80.52631578947367,-42.63157894736842
1775,8,19,5,0 255 0,mod,1,-14.210526315789473,90.0,-42.63157894736842
1776,9,0,5,0 255 0,mod,1,-4.7368421052631575,-90.0,-42.63157894736842
1777,9,1,5,0 255 0,mod,1,-4.7368421052631575,-80.52631578947367,-42.63157894736842
1778,9,2,5,0 255 0,mod,1,-4.7368421052631575,-71.05263157894737,-42.63157894736842
1779,9,3,5,0 255 0,mod,1,-4.7368421052631575,-61.57894736842105,-42.63157894736842
1780,9,4,5,0 255 0,mod,1,-4.7368421052631575,-52.10526315789473,-42.63157894736842
1781,9,5,5,0 255 0,mod,1,-4.7368421052631575,-42.63157894736842,-42.63157894736842
1782,9,6,5,0 255 0,mod,1,-4.7368421052631575,-33.1578947368421,-42.63157894736842
1783,9,7,5,0 255 0,mod,1,-4.7368421052631575,-23.684210526315788,-42.63157894736842
1784,9,8,5,0 255 0,mod,1,-4.7368421052631575,-14.210526315789473,-42.63157894736842
1785,9,9,5,0 255 0,mod,1,-4.7368421052631575,-4.7368421052631575,-42.63157894736842
1786,9,10,5,0 255 0,mod,1,-4.7368421052631575,4.7368421052631575,-42.63157894736842
1787,9,11,5,0 255 0,mod,1,-4.7368421052631575,14.210526315789473,-42.63157894736842
1788,9,12,5,0 255 0,mod,1,-4.7368421052631575,23.684210526315788,-42.63157894736842
1789,9,13,5,0 255 0,mod,1,-4.7368421052631575,33.1578947368421,-42.63157894736842
1790,9,14,5,0 255 0,mod,1,-4.7368421052631575,42.63157894736842,-42.63157894736842
1791,9,15,5,0 255 0,mod,1,-4.7368421052631575,52.10526315789473,-42.63157894736842
